date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
2014-08-02,37,Believe Me,Lil Wayne Featuring Drake,35,26,8,happy
2014-08-02,38,Not A Bad Thing,Justin Timberlake,34,8,21,sad
2014-08-02,39,Word Crimes,"""Weird Al"" Yankovic",,39,1,1
2014-08-02,40,Beachin',Jake Owen,33,26,17,1
2014-08-02,41,Yeah,Joe Nichols,42,41,13,happy
2014-08-02,42,Me And My Broken Heart,Rixton,37,14,17,1
2014-08-02,43,We Dem Boyz,Wiz Khalifa,52,43,14,happy
2014-08-02,44,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,39,15,24,2
2014-08-02,45,Black Widow,Iggy Azalea Featuring Rita Ora,65,45,3,happy
2014-08-02,46,Pills N Potions,Nicki Minaj,45,24,9,happy
2014-08-02,47,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,53,47,7,1
2014-08-02,48,Best Day Of My Life,American Authors,48,11,36,1
2014-08-02,49,A Sky Full Of Stars,Coldplay,51,10,12,0
2014-08-02,50,Habits (Stay High),Tove Lo,57,50,8,happy
2014-08-02,51,Who I Am With You,Chris Young,50,48,13,1
2014-08-02,52,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,47,19,9,1
2014-08-02,53,Wasted,Tiesto Featuring Matthew Koma,49,49,7,1
2014-08-02,54,All About That Bass,Meghan Trainor,84,54,2,1
2014-08-02,55,Try,Colbie Caillat,69,55,2,0
2014-08-02,56,Sing,Ed Sheeran,41,13,15,happy
2014-08-02,57,Play It Again,Luke Bryan,46,14,19,2
2014-08-02,58,Don't Tell 'Em,Jeremih Featuring YG,71,58,4,1
2014-08-02,59,No Mediocre,T.I. Featuring Iggy Azalea,67,58,5,1
2014-08-02,60,Come Get It Bae,Pharrell Williams,56,56,9,happy
2014-08-02,61,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,61,48,18,0
2014-08-02,62,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,62,62,8,sad
2014-08-02,63,Love Never Felt So Good,Michael Jackson & Justin Timberlake,55,9,12,happy
2014-08-02,64,Leave The Night On,Sam Hunt,73,64,4,happy
2014-08-02,65,I'm Ready,AJR,81,65,7,happy
2014-08-02,66,River Bank,Brad Paisley,59,59,11,1
2014-08-02,67,Main Chick,Kid Ink Featuring Chris Brown,63,63,10,1
2014-08-02,68,Girls Chase Boys,Ingrid Michaelson,68,64,15,happy
2014-08-02,69,We Are Tonight,Billy Currington,64,64,13,1
2014-08-02,70,Work,Iggy Azalea,75,54,12,happy
2014-08-02,71,Dare (La La La),Shakira,70,53,9,happy
2014-08-02,72,Cut Her Off,KCamp Featuring 2 Chainz,77,49,15,happy
2014-08-02,73,"Where It's At (Yep, Yep)",Dustin Lynch,74,71,11,happy
2014-08-02,74,She Looks So Perfect,5 Seconds Of Summer,72,24,16,happy
2014-08-02,75,Riptide,Vance Joy,85,75,4,happy
2014-08-02,76,V. 3005,Childish Gambino,89,76,7,happy
2014-08-02,77,Trumpets,Jason Derulo,76,56,8,sad
2014-08-02,78,My Eyes,Blake Shelton Featuring Gwen Sebastian,60,39,12,sad
2014-08-02,79,Birthday,Katy Perry,58,17,15,happy
2014-08-02,80,Tennis Court,Lorde,78,71,17,1
2014-08-02,81,Whiskey In My Water,Tyler Farr,54,52,17,2
2014-08-02,82,Who Do You Love?,YG Featuring Drake,80,54,19,1
2014-08-02,83,Good Kisser,Usher,79,65,11,happy
2014-08-02,84,Cool Kids,Echosmith,87,84,2,1
2014-08-02,85,Trophies,Young Money Featuring Drake,82,50,20,1
2014-08-02,86,Ready Set Roll,Chase Rice,83,83,8,happy
2014-08-02,87,Hope You Get Lonely Tonight,Cole Swindell,91,87,5,0
2014-08-02,88,Roller Coaster,Luke Bryan,,88,1,1
2014-08-02,89,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,,89,1,1
2014-08-02,90,Bo$$,Fifth Harmony,43,43,2,1
2014-08-02,91,Don't,Ed Sheeran,86,46,6,1
2014-08-02,92,Song About A Girl,Eric Paslay,88,85,7,1
2014-08-02,93,Fight Night,Migos,95,93,2,happy
2014-08-02,94,Amnesia,5 Seconds Of Summer,93,16,3,0
2014-08-02,95,You & I (Nobody In The World),John Legend,66,66,2,0
2014-08-02,96,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,94,91,6,happy
2014-08-02,97,Hideaway,Kiesza,,97,1,1
2014-08-02,98,Foreign,Trey Songz,92,84,3,happy
2014-08-02,99,Sunshine & Whiskey,Frankie Ballard,100,99,2,1
2014-08-02,100,She Twerkin,Ca$h Out,98,98,3,happy
2014-07-05,1,Fancy,Iggy Azalea Featuring Charli XCX,1,1,16,happy
2014-07-05,2,Problem,Ariana Grande Featuring Iggy Azalea,2,2,8,1
2014-07-05,3,Rude,MAGIC!,3,3,9,1
2014-07-05,4,Am I Wrong,Nico & Vinz,7,4,10,happy
2014-07-05,5,Stay With Me,Sam Smith,10,5,11,0
2014-07-05,6,Wiggle,Jason Derulo Featuring Snoop Dogg,5,5,8,happy
2014-07-05,7,All Of Me,John Legend,4,1,37,0
2014-07-05,8,Summer,Calvin Harris,9,8,14,1
2014-07-05,9,Turn Down For What,DJ Snake & Lil Jon,6,4,26,1
2014-07-05,10,Happy,Pharrell Williams,8,1,25,happy
2014-07-05,11,Dark Horse,Katy Perry Featuring Juicy J,11,1,40,happy
2014-07-05,12,Latch,Disclosure Featuring Sam Smith,14,12,14,happy
2014-07-05,13,Sing,Ed Sheeran,16,13,11,happy
2014-07-05,14,Maps,Maroon 5,,14,1,1
2014-07-05,15,Ain't It Fun,Paramore,12,10,17,1
2014-07-05,16,Not A Bad Thing,Justin Timberlake,13,8,17,sad
2014-07-05,17,Classic,MKTO,18,17,19,1
2014-07-05,18,Talk Dirty,Jason Derulo Featuring 2 Chainz,15,3,27,happy
2014-07-05,19,Birthday,Katy Perry,19,17,11,happy
2014-07-05,20,Me And My Broken Heart,Rixton,20,14,13,1
2014-07-05,21,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,21,9,23,1
2014-07-05,22,Counting Stars,OneRepublic,27,2,53,1
2014-07-05,23,Love Runs Out,OneRepublic,30,23,7,happy
2014-07-05,24,Pompeii,Bastille,25,5,45,1
2014-07-05,25,Play It Again,Luke Bryan,23,14,15,2
2014-07-05,26,Beachin',Jake Owen,28,26,13,1
2014-07-05,27,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,17,15,20,2
2014-07-05,28,Kiss Me Kiss Me,5 Seconds Of Summer,,28,1,happy
2014-07-05,29,Let It Go,Idina Menzel,22,5,30,1
2014-07-05,30,Na Na,Trey Songz,31,22,22,1
2014-07-05,31,Boom Clap,Charli XCX,29,29,3,1
2014-07-05,32,Chandelier,Sia,35,32,7,happy
2014-07-05,33,Best Day Of My Life,American Authors,32,11,32,1
2014-07-05,34,Believe Me,Lil Wayne Featuring Drake,34,26,4,happy
2014-07-05,35,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,40,35,8,happy
2014-07-05,36,Love Never Felt So Good,Michael Jackson & Justin Timberlake,33,9,8,happy
2014-07-05,37,Afire Love,Ed Sheeran,,37,1,happy
2014-07-05,38,Come With Me Now,KONGOS,39,38,12,1
2014-07-05,39,My Eyes,Blake Shelton Featuring Gwen Sebastian,42,39,8,sad
2014-07-05,40,She Looks So Perfect,5 Seconds Of Summer,37,24,12,happy
2014-07-05,41,Drunk On A Plane,Dierks Bentley,43,41,6,1
2014-07-05,42,Timber,Pitbull Featuring Ke$ha,38,1,37,happy
2014-07-05,43,Wake Me Up!,Avicii,36,4,52,happy
2014-07-05,44,Pills N Potions,Nicki Minaj,24,24,5,happy
2014-07-05,45,Bartender,Lady Antebellum,52,45,5,happy
2014-07-05,46,I Don't Dance,Lee Brice,47,46,10,1
2014-07-05,47,Demons,Imagine Dragons,45,6,61,happy
2014-07-05,48,Who I Am With You,Chris Young,51,48,9,1
2014-07-05,49,Cut Her Off,KCamp Featuring 2 Chainz,55,49,11,happy
2014-07-05,50,Yeah,Joe Nichols,56,50,9,happy
2014-07-05,51,Lettin' The Night Roll,Justin Moore,49,49,18,2
2014-07-05,52,Whiskey In My Water,Tyler Farr,54,52,13,2
2014-07-05,53,We Dem Boyz,Wiz Khalifa,62,53,10,happy
2014-07-05,54,Wasted,Tiesto Featuring Matthew Koma,76,54,3,1
2014-07-05,55,Shower,Becky G,75,55,3,1
2014-07-05,56,A Sky Full Of Stars,Coldplay,71,10,8,0
2014-07-05,57,2 On,Tinashe Featuring ScHoolboy Q,44,44,7,1
2014-07-05,58,No Mediocre,T.I. Featuring Iggy Azalea,,58,1,1
2014-07-05,59,Habits (Stay High),Tove Lo,63,59,4,happy
2014-07-05,60,Dare (La La La),Shakira,53,53,5,happy
2014-07-05,61,Trumpets,Jason Derulo,57,56,4,sad
2014-07-05,62,La La La,Naughty Boy Featuring Sam Smith,58,19,18,happy
2014-07-05,63,Beat Of The Music,Brett Eldredge,50,44,20,1
2014-07-05,64,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,48,48,14,0
2014-07-05,65,Who Do You Love?,YG Featuring Drake,65,54,15,1
2014-07-05,66,Main Chick,Kid Ink Featuring Chris Brown,73,66,6,1
2014-07-05,67,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",60,46,15,happy
2014-07-05,68,Work,Iggy Azalea,61,54,8,happy
2014-07-05,69,River Bank,Brad Paisley,69,69,7,1
2014-07-05,70,Girls Chase Boys,Ingrid Michaelson,74,70,11,happy
2014-07-05,71,Trophies,Young Money Featuring Drake,70,50,16,1
2014-07-05,72,Don't,Ed Sheeran,46,46,2,1
2014-07-05,73,We Are Tonight,Billy Currington,64,64,9,1
2014-07-05,74,Good Kisser,Usher,66,66,7,happy
2014-07-05,75,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,81,75,3,1
2014-07-05,76,"Where It's At (Yep, Yep)",Dustin Lynch,77,76,7,happy
2014-07-05,77,Keep Them Kisses Comin',Craig Campbell,72,72,8,1
2014-07-05,78,Tennis Court,Lorde,83,71,13,1
2014-07-05,79,The Worst,Jhene Aiko,68,43,20,0
2014-07-05,80,Come Get It Bae,Pharrell Williams,80,78,5,happy
2014-07-05,81,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,82,81,4,sad
2014-07-05,82,American Kids,Kenny Chesney,,82,1,1
2014-07-05,83,Really Don't Care,Demi Lovato Featuring Cher Lloyd,92,83,3,1
2014-07-05,84,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,79,39,5,1
2014-07-05,85,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],Pitbull Featuring Jennifer Lopez & Claudia Leitte,59,59,4,happy
2014-07-05,86,Rather Be,Clean Bandit Featuring Jess Glynne,97,86,2,happy
2014-07-05,87,First Love,Jennifer Lopez,,87,1,happy
2014-07-05,88,You & I,One Direction,85,68,10,0
2014-07-05,89,Ready Set Roll,Chase Rice,88,88,4,happy
2014-07-05,90,Chainsaw,The Band Perry,87,87,6,1
2014-07-05,91,I'm Ready,AJR,98,91,3,happy
2014-07-05,92,Automatic,Miranda Lambert,67,35,18,1
2014-07-05,93,Wild Wild Love,Pitbull Featuring G.R.L.,78,30,17,happy
2014-07-05,94,Song About A Girl,Eric Paslay,93,93,3,1
2014-07-05,95,Human,Christina Perri,84,31,20,sad
2014-07-05,96,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,95,95,2,happy
2014-07-05,97,V. 3005,Childish Gambino,94,94,3,happy
2014-07-05,98,On Top Of The World,Imagine Dragons,91,79,20,2
2014-07-05,99,I Got A Car,George Strait,89,89,4,1
2014-07-05,100,West Coast,Lana Del Rey,,17,2,0
2014-06-07,1,Fancy,Iggy Azalea Featuring Charli XCX,2,1,12,happy
2014-06-07,2,Problem,Ariana Grande Featuring Iggy Azalea,3,2,4,1
2014-06-07,3,All Of Me,John Legend,1,1,33,0
2014-06-07,4,Happy,Pharrell Williams,4,1,21,happy
2014-06-07,5,Turn Down For What,DJ Snake & Lil Jon,5,5,22,1
2014-06-07,6,Dark Horse,Katy Perry Featuring Juicy J,6,1,36,happy
2014-06-07,7,Talk Dirty,Jason Derulo Featuring 2 Chainz,7,3,23,happy
2014-06-07,8,Am I Wrong,Nico & Vinz,17,8,6,happy
2014-06-07,9,Not A Bad Thing,Justin Timberlake,8,8,13,sad
2014-06-07,10,Wiggle,Jason Derulo Featuring Snoop Dogg,20,10,4,happy
2014-06-07,11,Ain't It Fun,Paramore,12,10,13,1
2014-06-07,12,Summer,Calvin Harris,11,11,10,1
2014-06-07,13,Sing,Ed Sheeran,16,13,7,happy
2014-06-07,14,Billie Jean,Michael Jackson,,1,25,1
2014-06-07,15,Rude,MAGIC!,28,15,5,1
2014-06-07,16,Love Never Felt So Good,Michael Jackson & Justin Timberlake,9,9,4,happy
2014-06-07,17,Birthday,Katy Perry,23,17,7,happy
2014-06-07,18,Play It Again,Luke Bryan,21,14,11,2
2014-06-07,19,Pompeii,Bastille,15,5,41,1
2014-06-07,20,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,18,9,19,1
2014-06-07,21,Me And My Broken Heart,Rixton,22,14,9,1
2014-06-07,22,Let It Go,Idina Menzel,13,5,26,1
2014-06-07,23,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,26,16,16,2
2014-06-07,24,Best Day Of My Life,American Authors,19,11,28,1
2014-06-07,25,Classic,MKTO,25,25,15,1
2014-06-07,26,Counting Stars,OneRepublic,24,2,49,1
2014-06-07,27,She Looks So Perfect,5 Seconds Of Summer,32,27,8,happy
2014-06-07,28,A Sky Full Of Stars,Coldplay,10,10,4,0
2014-06-07,29,Latch,Disclosure Featuring Sam Smith,36,29,10,happy
2014-06-07,30,La La La,Naughty Boy Featuring Sam Smith,27,19,14,happy
2014-06-07,31,Stay With Me,Sam Smith,49,31,7,0
2014-06-07,32,Team,Lorde,31,6,35,1
2014-06-07,33,Na Na,Trey Songz,33,22,18,1
2014-06-07,34,Love Runs Out,OneRepublic,69,34,3,happy
2014-06-07,35,Timber,Pitbull Featuring Ke$ha,35,1,33,happy
2014-06-07,36,Wild Wild Love,Pitbull Featuring G.R.L.,34,30,13,happy
2014-06-07,37,Beachin',Jake Owen,44,37,9,1
2014-06-07,38,Bottoms Up,Brantley Gilbert,30,20,23,happy
2014-06-07,39,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,,39,1,1
2014-06-07,40,Wake Me Up!,Avicii,40,4,48,happy
2014-06-07,41,Show Me,Kid Ink Featuring Chris Brown,37,13,29,sad
2014-06-07,42,Demons,Imagine Dragons,41,6,57,happy
2014-06-07,43,Human,Christina Perri,48,31,16,sad
2014-06-07,44,Partition,Beyonce,39,23,20,0
2014-06-07,45,Slave To The Rhythm,Michael Jackson,,45,1,happy
2014-06-07,46,Automatic,Miranda Lambert,53,41,14,1
2014-06-07,47,Pills N Potions,Nicki Minaj,,47,1,happy
2014-06-07,48,Chandelier,Sia,62,48,3,happy
2014-06-07,49,Story Of My Life,One Direction,43,6,30,1
2014-06-07,50,Let Her Go,Passenger,42,5,43,sad
2014-06-07,51,Get Me Some Of That,Thomas Rhett,46,41,20,2
2014-06-07,52,Come With Me Now,KONGOS,54,52,8,1
2014-06-07,53,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",52,46,11,happy
2014-06-07,54,Beat Of The Music,Brett Eldredge,57,54,16,1
2014-06-07,55,Lettin' The Night Roll,Justin Moore,64,55,14,2
2014-06-07,56,Rewind,Rascal Flatts,38,38,19,1
2014-06-07,57,My Eyes,Blake Shelton Featuring Gwen Sebastian,60,57,4,sad
2014-06-07,58,Sleeping With A Friend,Neon Trees,59,51,13,2
2014-06-07,59,The Worst,Jhene Aiko,51,43,16,0
2014-06-07,60,I Don't Dance,Lee Brice,65,60,6,1
2014-06-07,61,Magic,Coldplay,14,14,12,1
2014-06-07,62,Who Do You Love?,YG Featuring Drake,61,54,11,1
2014-06-07,63,Work,Iggy Azalea,77,63,4,happy
2014-06-07,64,Trophies,Young Money Featuring Drake,55,50,12,1
2014-06-07,65,Red Lights,Tiesto,56,56,11,1
2014-06-07,66,Somebody That I Used To Know,Christina Grimmie & Adam Levine,,66,1,happy
2014-06-07,67,Who I Am With You,Chris Young,68,67,5,1
2014-06-07,68,Empire,Shakira,70,58,9,sad
2014-06-07,69,Whiskey In My Water,Tyler Farr,67,67,9,2
2014-06-07,70,Raging Fire,Phillip Phillips,88,58,6,2
2014-06-07,71,Cut Her Off,KCamp Featuring 2 Chainz,72,71,7,happy
2014-06-07,72,Cop Car,Keith Urban,58,41,17,happy
2014-06-07,73,Yeah,Joe Nichols,78,73,5,happy
2014-06-07,74,Can't Help Falling In Love,Christina Grimmie,,74,1,sad
2014-06-07,75,2 On,Tinashe Featuring ScHoolboy Q,74,74,3,1
2014-06-07,76,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,75,75,4,happy
2014-06-07,77,Give Me Back My Hometown,Eric Church,63,36,20,0
2014-06-07,78,Bartender,Lady Antebellum,,78,1,happy
2014-06-07,79,Drunk On A Plane,Dierks Bentley,91,79,2,1
2014-06-07,80,River Bank,Brad Paisley,81,80,3,1
2014-06-07,81,Don't Stop,5 Seconds Of Summer,47,47,2,happy
2014-06-07,82,We Dem Boyz,Wiz Khalifa,79,79,6,happy
2014-06-07,83,We Are Tonight,Billy Currington,82,82,5,1
2014-06-07,84,Good Kisser,Usher,73,70,3,happy
2014-06-07,85,Mmm Yeah,Austin Mahone Featuring Pitbull,66,49,14,2
2014-06-07,86,"Where It's At (Yep, Yep)",Dustin Lynch,86,86,3,happy
2014-06-07,87,Keep Them Kisses Comin',Craig Campbell,84,84,4,1
2014-06-07,88,Main Chick,Kid Ink Featuring Chris Brown,92,88,2,1
2014-06-07,89,Girls Chase Boys,Ingrid Michaelson,89,82,7,happy
2014-06-07,90,On Top Of The World,Imagine Dragons,90,79,16,2
2014-06-07,91,Chainsaw,The Band Perry,94,91,2,1
2014-06-07,92,Leave Your Lover,Sam Smith,,92,1,0
2014-06-07,93,You & I,One Direction,95,68,6,0
2014-06-07,94,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,96,73,10,0
2014-06-07,95,Dare (La La La),Shakira,,95,1,happy
2014-06-07,96,Part II (On The Run),Jay Z Featuring Beyonce,85,77,15,happy
2014-06-07,97,Stoner,Young Thug,76,47,15,happy
2014-06-07,98,Tennis Court,Lorde,,71,9,1
2014-06-07,99,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],Pitbull Featuring Jennifer Lopez & Claudia Leitte,,88,2,happy
2014-06-07,100,Can't Remember To Forget You,Shakira Featuring Rihanna,93,15,19,happy
2014-05-03,1,Happy,Pharrell Williams,1,1,16,happy
2014-05-03,2,All Of Me,John Legend,2,2,28,0
2014-05-03,3,Talk Dirty,Jason Derulo Featuring 2 Chainz,4,3,18,happy
2014-05-03,4,Dark Horse,Katy Perry Featuring Juicy J,3,1,31,happy
2014-05-03,5,Let It Go,Idina Menzel,5,5,21,1
2014-05-03,6,Pompeii,Bastille,6,5,36,1
2014-05-03,7,Turn Down For What,DJ Snake & Lil Jon,8,7,17,1
2014-05-03,8,Not A Bad Thing,Justin Timberlake,12,8,8,sad
2014-05-03,9,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,11,9,14,1
2014-05-03,10,Team,Lorde,7,6,30,1
2014-05-03,11,Counting Stars,OneRepublic,10,2,44,1
2014-05-03,12,The Man,Aloe Blacc,9,8,17,happy
2014-05-03,13,Best Day Of My Life,American Authors,13,11,23,1
2014-05-03,14,Sing,Ed Sheeran,15,14,2,happy
2014-05-03,15,Play It Again,Luke Bryan,14,14,6,2
2014-05-03,16,Hey Brother,Avicii,18,16,20,happy
2014-05-03,17,West Coast,Lana Del Rey,,17,1,0
2014-05-03,18,Fancy,Iggy Azalea Featuring Charli XCX,37,18,7,happy
2014-05-03,19,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,16,16,11,2
2014-05-03,20,Timber,Pitbull Featuring Ke$ha,17,1,28,happy
2014-05-03,21,Ain't It Fun,Paramore,26,21,8,1
2014-05-03,22,Bottoms Up,Brantley Gilbert,20,20,18,happy
2014-05-03,23,Show Me,Kid Ink Featuring Chris Brown,19,13,24,sad
2014-05-03,24,Animals,Martin Garrix,21,21,31,happy
2014-05-03,25,Na Na,Trey Songz,22,22,13,1
2014-05-03,26,La La La,Naughty Boy Featuring Sam Smith,31,26,9,happy
2014-05-03,27,Let Her Go,Passenger,24,5,38,sad
2014-05-03,28,Story Of My Life,One Direction,23,6,25,1
2014-05-03,29,Burn,Ellie Goulding,25,13,33,happy
2014-05-03,30,Wake Me Up!,Avicii,28,4,43,happy
2014-05-03,31,Human,Christina Perri,40,31,11,sad
2014-05-03,32,Demons,Imagine Dragons,29,6,52,happy
2014-05-03,33,The Monster,Eminem Featuring Rihanna,32,1,25,happy
2014-05-03,34,Partition,Beyonce,34,23,15,0
2014-05-03,35,Say Something,A Great Big World & Christina Aguilera,30,4,24,0
2014-05-03,36,Neon Lights,Demi Lovato,39,36,17,1
2014-05-03,37,Drunk In Love,Beyonce Featuring Jay Z,27,2,18,2
2014-05-03,38,Drink To That All Night,Jerrod Niemann,38,34,16,1
2014-05-03,39,Classic,MKTO,51,39,10,1
2014-05-03,40,Give Me Back My Hometown,Eric Church,36,36,15,0
2014-05-03,41,Me And My Broken Heart,Rixton,55,41,4,1
2014-05-03,42,Royals,Lorde,35,1,42,1
2014-05-03,43,Wild Wild Love,Pitbull Featuring G.R.L.,52,43,8,happy
2014-05-03,44,Summer,Calvin Harris,47,44,5,1
2014-05-03,45,#SELFIE,The Chainsmokers,33,16,8,happy
2014-05-03,46,Get Me Some Of That,Thomas Rhett,45,45,15,2
2014-05-03,47,The Worst,Jhene Aiko,43,43,11,0
2014-05-03,48,Radioactive,Imagine Dragons,42,3,86,1
2014-05-03,49,Mmm Yeah,Austin Mahone Featuring Pitbull,56,49,9,2
2014-05-03,50,Cop Car,Keith Urban,48,41,12,happy
2014-05-03,51,Trophies,Young Money Featuring Drake,50,50,7,1
2014-05-03,52,Rewind,Rascal Flatts,44,44,14,1
2014-05-03,53,Automatic,Miranda Lambert,41,41,9,1
2014-05-03,54,She Looks So Perfect,5 Seconds Of Summer,66,54,3,happy
2014-05-03,55,19 You + Me,Dan + Shay,57,42,16,0
2014-05-03,56,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",60,56,6,happy
2014-05-03,57,Beat Of The Music,Brett Eldredge,63,57,11,1
2014-05-03,58,Paranoid,Ty Dolla $ign Featuring B.o.B,53,29,18,2
2014-05-03,59,Latch,Disclosure Featuring Sam Smith,79,59,5,happy
2014-05-03,60,Sleeping With A Friend,Neon Trees,64,56,8,2
2014-05-03,61,Red Lights,Tiesto,68,61,6,1
2014-05-03,62,Stoner,Young Thug,61,47,10,happy
2014-05-03,63,Can't Remember To Forget You,Shakira Featuring Rihanna,59,15,14,happy
2014-05-03,64,Doin' What She Likes,Blake Shelton,49,35,14,1
2014-05-03,65,Who Do You Love?,YG Featuring Drake,62,54,6,1
2014-05-03,66,Magic,Coldplay,54,24,7,1
2014-05-03,67,Beachin',Jake Owen,72,67,4,1
2014-05-03,68,You & I,One Direction,,68,1,0
2014-05-03,69,John Doe,B.o.B Featuring Priscilla,76,69,4,happy
2014-05-03,70,Lettin' The Night Roll,Justin Moore,65,65,9,2
2014-05-03,71,The Walker,Fitz And The Tantrums,67,67,8,1
2014-05-03,72,Goodnight Kiss,Randy Houser,58,52,15,happy
2014-05-03,73,Man Of The Year,ScHoolboy Q,74,62,10,1
2014-05-03,74,Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",69,51,17,sad
2014-05-03,75,Do I Wanna Know?,Arctic Monkeys,77,70,20,0
2014-05-03,76,For The First Time In Forever,Kristen Bell & Idina Menzel,75,57,17,0
2014-05-03,77,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,87,77,5,0
2014-05-03,78,Whiskey In My Water,Tyler Farr,84,78,4,2
2014-05-03,79,I Hold On,Dierks Bentley,71,40,18,1
2014-05-03,80,Headlights,Eminem Featuring Nate Ruess,78,73,6,0
2014-05-03,81,Love Runs Out,OneRepublic,,81,1,happy
2014-05-03,82,Girls Chase Boys,Ingrid Michaelson,98,82,2,happy
2014-05-03,83,Birthday,Katy Perry,91,83,2,happy
2014-05-03,84,Midnight,Coldplay,,84,1,0
2014-05-03,85,Come With Me Now,KONGOS,93,85,3,1
2014-05-03,86,Part II (On The Run),Jay Z Featuring Beyonce,82,77,10,happy
2014-05-03,87,On Top Of The World,Imagine Dragons,81,79,12,2
2014-05-03,88,Invisible,Hunter Hayes,80,44,9,0
2014-05-03,89,I Don't Dance,Lee Brice,,89,1,1
2014-05-03,90,Cut Her Off,KCamp Featuring 2 Chainz,89,89,2,happy
