date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
2020-04-04,69,Repeat After Me (Interlude),The Weeknd,,69,1,0
2020-04-04,70,P2,Lil Uzi Vert,37.0,11,3,happy
2020-04-04,71,Supalonely,BENEE Featuring Gus Dapperton,88.0,71,2,1
2020-04-04,72,What A Man Gotta Do,Jonas Brothers,63.0,16,10,1
2020-04-04,73,That Way,Lil Uzi Vert,41.0,20,4,1
2020-04-04,74,Baby Pluto,Lil Uzi Vert,27.0,6,3,1
2020-04-04,75,Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",55.0,55,3,1
2020-04-04,76,B.S.,Jhene Aiko Featuring H.E.R.,57.0,24,3,1
2020-04-04,77,Before You Go,Lewis Capaldi,97.0,71,8,sad
2020-04-04,78,Out West,JACKBOYS Featuring Young Thug,,38,11,1
2020-04-04,79,The Other Side,SZA X Justin Timberlake,77.0,61,4,sad
2020-04-04,80,Until I Bleed Out,The Weeknd,,80,1,sad
2020-04-04,81,B.I.T.C.H.,Megan Thee Stallion,79.0,31,7,happy
2020-04-04,82,Know Your Worth,Khalid x Disclosure,93.0,57,7,1
2020-04-04,83,Yummy,Justin Bieber,78.0,2,12,happy
2020-04-04,84,To Die For,Sam Smith,84.0,46,6,0
2020-04-04,85,Grace,Lil Baby & 42 Dugg,75.0,48,4,1
2020-04-04,86,Bean (Kobe),Lil Uzi Vert Featuring Chief Keef,19.0,19,2,1
2020-04-04,87,Lo Mein,Lil Uzi Vert,42.0,8,3,1
2020-04-04,88,Come Thru,Summer Walker & Usher,99.0,42,13,1
2020-04-04,89,Emotionally Scarred,Lil Baby,85.0,31,4,happy
2020-04-04,90,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,73,9,1
2020-04-04,91,Heatin Up,Lil Baby & Gunna,73.0,18,4,1
2020-04-04,92,Si Veo A Tu Mama,Bad Bunny,70.0,32,4,1
2020-04-04,93,Yessirskiii,Lil Uzi Vert & 21 Savage,26.0,26,2,1
2020-04-04,94,Walk Em Down,NLE Choppa Featuring Roddy Ricch,,94,1,1
2020-04-04,95,The Other Girl,Kelsea Ballerini x Halsey,,95,1,1
2020-04-04,96,Make No Sense,YoungBoy Never Broke Again,100.0,57,19,1
2020-04-04,97,Into The Unknown,Idina Menzel & AURORA,,46,11,0
2020-04-04,98,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,96.0,60,6,1
2020-04-04,99,Vete,Bad Bunny,92.0,33,17,1
2020-04-04,100,La Dificil,Bad Bunny,80.0,33,4,1
2020-03-07,1,The Box,Roddy Ricch,1.0,1,12,1
2020-03-07,2,Life Is Good,Future Featuring Drake,2.0,2,7,1
2020-03-07,3,Circles,Post Malone,3.0,1,26,1
2020-03-07,4,ON,BTS,,4,1,1
2020-03-07,5,Don't Start Now,Dua Lipa,5.0,5,17,happy
2020-03-07,6,Roxanne,Arizona Zervas,6.0,4,17,1
2020-03-07,7,Dance Monkey,Tones And I,4.0,4,21,sad
2020-03-07,8,Blinding Lights,The Weeknd,10.0,8,13,1
2020-03-07,9,Memories,Maroon 5,7.0,2,23,sad
2020-03-07,10,Someone You Loved,Lewis Capaldi,8.0,1,42,0
2020-03-07,11,Intentions,Justin Bieber Featuring Quavo,9.0,9,3,1
2020-03-07,12,Everything I Wanted,Billie Eilish,12.0,8,16,0
2020-03-07,13,Heartless,The Weeknd,14.0,1,14,1
2020-03-07,14,Hot Girl Bummer,blackbear,15.0,14,24,happy
2020-03-07,15,Adore You,Harry Styles,20.0,15,12,happy
2020-03-07,16,"10,000 Hours",Dan + Shay & Justin Bieber,13.0,4,21,1
2020-03-07,17,Ballin',Mustard & Roddy Ricch,17.0,11,32,1
2020-03-07,18,BOP,DaBaby,18.0,11,22,1
2020-03-07,19,The Bones,Maren Morris,19.0,18,23,1
2020-03-07,20,After Hours,The Weeknd,77.0,20,2,0
2020-03-07,21,Lose You To Love Me,Selena Gomez,21.0,1,19,0
2020-03-07,22,My Oh My,Camila Cabello Featuring DaBaby,25.0,22,12,1
2020-03-07,23,Yummy,Justin Bieber,11.0,2,8,happy
2020-03-07,24,Woah,Lil Baby,28.0,16,16,1
2020-03-07,25,High Fashion,Roddy Ricch Featuring Mustard,26.0,20,9,1
2020-03-07,26,You Should Be Sad,Halsey,29.0,26,7,happy
2020-03-07,27,Good As Hell,Lizzo,22.0,3,27,1
2020-03-07,28,Lil Top,YoungBoy Never Broke Again,,28,1,1
2020-03-07,29,Falling,Trevor Daniel,27.0,25,15,happy
2020-03-07,30,Dior,Pop Smoke,49.0,30,2,1
2020-03-07,31,No Guidance,Chris Brown Featuring Drake,31.0,5,38,1
2020-03-07,32,What A Man Gotta Do,Jonas Brothers,33.0,16,6,1
2020-03-07,33,Say So,Doja Cat Featuring Nicki Minaj,51.0,33,8,1
2020-03-07,34,Kinfolks,Sam Hunt,34.0,34,20,happy
2020-03-07,35,Senorita,Shawn Mendes & Camila Cabello,32.0,1,36,1
2020-03-07,36,Bad Guy,Billie Eilish,30.0,1,48,0
2020-03-07,37,Godzilla,Eminem Featuring Juice WRLD,36.0,3,6,1
2020-03-07,38,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,40.0,36,14,1
2020-03-07,39,Homesick,Kane Brown,43.0,39,15,1
2020-03-07,40,HIGHEST IN THE ROOM,Travis Scott,35.0,1,21,0
2020-03-07,41,Trampoline,SHAED,37.0,13,39,1
2020-03-07,42,One Man Band,Old Dominion,38.0,20,27,0
2020-03-07,43,Sucker,Jonas Brothers,41.0,1,47,1
2020-03-07,44,I Don't Care,Ed Sheeran & Justin Bieber,39.0,2,39,1
2020-03-07,45,I Hope,Gabby Barrett Featuring Charlie Puth,44.0,44,9,1
2020-03-07,46,Sum 2 Prove,Lil Baby,50.0,16,7,1
2020-03-07,47,Red Eye,YoungBoy Never Broke Again,,47,1,happy
2020-03-07,48,Only Human,Jonas Brothers,42.0,18,36,1
2020-03-07,49,Make Me Want To,Jimmie Allen,53.0,49,9,happy
2020-03-07,50,Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",23.0,23,2,0
2020-03-07,51,Blueberry Faygo,Lil Mosey,54.0,51,3,happy
2020-03-07,52,Slide,H.E.R. Featuring YG,55.0,52,10,1
2020-03-07,53,Tusa,Karol G & Nicki Minaj,47.0,42,13,1
2020-03-07,54,No Time To Die,Billie Eilish,16.0,16,2,0
2020-03-07,55,Juicy,Doja Cat & Tyga,52.0,41,18,happy
2020-03-07,56,BEST ON EARTH,Russ & BIA,57.0,52,12,happy
2020-03-07,57,Heart On Ice,Rod Wave,61.0,54,16,1
2020-03-07,58,Fine By Time,YoungBoy Never Broke Again,,58,1,happy
2020-03-07,59,Bad Bad,YoungBoy Never Broke Again,,59,1,happy
2020-03-07,60,Knocked Off,YoungBoy Never Broke Again,,60,1,happy
2020-03-07,61,To Die For,Sam Smith,46.0,46,2,0
2020-03-07,62,We Back,Jason Aldean,69.0,62,13,2
2020-03-07,63,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,60.0,60,2,1
2020-03-07,64,What She Wants Tonight,Luke Bryan,64.0,64,10,2
2020-03-07,65,Nobody But You,Blake Shelton Duet With Gwen Stefani,63.0,43,7,0
2020-03-07,66,Suicidal,YNW Melly & Juice WRLD,56.0,34,14,0
2020-03-07,67,Chasin' You,Morgan Wallen,71.0,67,5,sad
2020-03-07,68,I Wish Grandpas Never Died,Riley Green,67.0,66,9,0
2020-03-07,69,Out West,JACKBOYS Featuring Young Thug,68.0,38,9,1
2020-03-07,70,More Hearts Than Mine,Ingrid Andress,70.0,67,9,0
2020-03-07,71,Moral Of The Story,Ashe Featuring Niall Horan,,71,1,sad
2020-03-07,72,Homemade,Jake Owen,74.0,72,5,happy
2020-03-07,73,Slow Dance In A Parking Lot,Jordan Davis,72.0,72,8,1
2020-03-07,74,Forever,Justin Bieber Featuring Post Malone & Clever,24.0,24,2,happy
2020-03-07,75,I Hope You're Happy Now,Carly Pearce & Lee Brice,65.0,65,8,1
2020-03-07,76,Know Your Worth,Khalid x Disclosure,78.0,57,3,1
2020-03-07,77,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",84.0,77,3,1
2020-03-07,78,Dive Bar,Garth Brooks & Blake Shelton,92.0,78,5,sad
2020-03-07,79,Make No Sense,YoungBoy Never Broke Again,82.0,57,16,1
2020-03-07,80,RIP Lil Phat,YoungBoy Never Broke Again,,80,1,happy
2020-03-07,81,Catch,Brett Young,87.0,81,5,1
2020-03-07,82,Before You Go,Lewis Capaldi,76.0,71,5,sad
2020-03-07,83,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,75.0,28,13,happy
2020-03-07,84,My Time,BTS,,84,1,1
2020-03-07,85,Long RD,YoungBoy Never Broke Again,,85,1,happy
2020-03-07,86,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,59.0,49,12,1
2020-03-07,87,Filter,BTS,,87,1,happy
2020-03-07,88,P*$$y Fairy (OTW),Jhene Aiko,99.0,55,6,1
2020-03-07,89,Bat Man,YoungBoy Never Broke Again,,89,1,happy
2020-03-07,90,homecoming queen?,Kelsea Ballerini,89.0,76,12,sad
2020-03-07,91,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,83.0,73,8,1
2020-03-07,92,The Man,Taylor Swift,,23,4,1
2020-03-07,93,Shake The Room,Pop Smoke Featuring Quavo,,93,1,1
2020-03-07,94,Rare,Selena Gomez,90.0,30,7,1
2020-03-07,95,Come Thru,Summer Walker & Usher,94.0,42,11,1
2020-03-07,96,Ridin' Roads,Dustin Lynch,85.0,47,17,2
2020-03-07,97,Me And My Guitar,A Boogie Wit da Hoodie,58.0,58,2,1
2020-03-07,98,Feel Me,Selena Gomez,,98,1,happy
2020-03-07,99,Vete,Bad Bunny,96.0,33,13,1
2020-03-07,100,SUGAR,BrockHampton,93.0,66,8,1
2020-02-01,1,The Box,Roddy Ricch,1.0,1,7,1
2020-02-01,2,Life Is Good,Future Featuring Drake,2.0,2,2,1
2020-02-01,3,Godzilla,Eminem Featuring Juice WRLD,,3,1,1
2020-02-01,4,Circles,Post Malone,3.0,1,21,1
2020-02-01,5,Memories,Maroon 5,4.0,2,18,sad
2020-02-01,6,"10,000 Hours",Dan + Shay & Justin Bieber,7.0,4,16,1
2020-02-01,7,Dance Monkey,Tones And I,8.0,7,16,sad
2020-02-01,8,Someone You Loved,Lewis Capaldi,6.0,1,37,0
2020-02-01,9,Roxanne,Arizona Zervas,9.0,4,12,1
2020-02-01,10,Lose You To Love Me,Selena Gomez,5.0,1,14,0
2020-02-01,11,Yummy,Justin Bieber,10.0,2,3,happy
2020-02-01,12,Good As Hell,Lizzo,11.0,3,22,1
2020-02-01,13,BOP,DaBaby,12.0,11,17,1
2020-02-01,14,Ballin',Mustard & Roddy Ricch,13.0,11,27,1
2020-02-01,15,Don't Start Now,Dua Lipa,14.0,14,12,happy
2020-02-01,16,What A Man Gotta Do,Jonas Brothers,,16,1,1
2020-02-01,17,HIGHEST IN THE ROOM,Travis Scott,15.0,1,16,0
2020-02-01,18,Good News,Mac Miller,17.0,17,2,0
2020-02-01,19,Heartless,The Weeknd,18.0,1,9,1
2020-02-01,20,High Fashion,Roddy Ricch Featuring Mustard,27.0,20,4,1
2020-02-01,21,Blinding Lights,The Weeknd,32.0,11,8,1
2020-02-01,22,The Bones,Maren Morris,23.0,22,18,1
2020-02-01,23,Everything I Wanted,Billie Eilish,22.0,8,11,0
2020-02-01,24,Trampoline,SHAED,20.0,13,34,1
2020-02-01,25,No Guidance,Chris Brown Featuring Drake,19.0,5,33,1
2020-02-01,26,You Should Be Sad,Halsey,29.0,26,2,happy
2020-02-01,27,Hot Girl Bummer,blackbear,25.0,25,19,happy
2020-02-01,28,Darkness,Eminem,,28,1,1
2020-02-01,29,Woah,Lil Baby,21.0,16,11,1
2020-02-01,30,Senorita,Shawn Mendes & Camila Cabello,24.0,1,31,1
2020-02-01,31,Those Kinda Nights,Eminem Featuring Ed Sheeran,,31,1,1
2020-02-01,32,Adore You,Harry Styles,26.0,24,7,happy
2020-02-01,33,Sum 2 Prove,Lil Baby,16.0,16,2,1
2020-02-01,34,Suicidal,YNW Melly & Juice WRLD,39.0,34,9,0
2020-02-01,35,Only Human,Jonas Brothers,34.0,18,31,1
2020-02-01,36,Unaccommodating,Eminem Featuring Young M.A,,36,1,1
2020-02-01,37,Falling,Trevor Daniel,41.0,31,10,happy
2020-02-01,38,Blue World,Mac Miller,,38,1,1
2020-02-01,39,Panini,Lil Nas X,28.0,5,31,1
2020-02-01,40,My Oh My,Camila Cabello Featuring DaBaby,44.0,40,7,1
2020-02-01,41,Bad Guy,Billie Eilish,40.0,1,43,0
2020-02-01,42,Hot,Young Thug Featuring Gunna,31.0,11,23,happy
2020-02-01,43,Truth Hurts,Lizzo,33.0,1,38,happy
2020-02-01,44,I Don't Care,Ed Sheeran & Justin Bieber,38.0,2,34,1
2020-02-01,45,Even Though I'm Leaving,Luke Combs,37.0,11,21,happy
2020-02-01,46,One Man Band,Old Dominion,36.0,20,22,0
2020-02-01,47,Bandit,Juice WRLD & YoungBoy Never Broke Again,35.0,10,16,1
2020-02-01,48,Circles,Mac Miller,,48,1,0
2020-02-01,49,Sucker,Jonas Brothers,42.0,1,42,1
2020-02-01,50,Juicy,Doja Cat & Tyga,45.0,45,13,happy
2020-02-01,51,Heartache Medication,Jon Pardi,47.0,47,17,happy
2020-02-01,52,You Gon' Learn,"Eminem Featuring Royce da 5'9"" & White Gold",,52,1,1
2020-02-01,53,Kinfolks,Sam Hunt,51.0,51,15,happy
2020-02-01,54,Graveyard,Halsey,58.0,34,19,happy
2020-02-01,55,Tusa,Karol G & Nicki Minaj,69.0,55,8,1
2020-02-01,56,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,56.0,53,7,1
2020-02-01,57,Black Swan,BTS,,57,1,happy
2020-02-01,58,P*$$y Fairy (OTW),Jhene Aiko,,58,1,1
2020-02-01,59,Futsal Shuffle 2020,Lil Uzi Vert,43.0,5,6,1
2020-02-01,60,Ridin' Roads,Dustin Lynch,52.0,47,12,2
2020-02-01,61,Leaving Heaven,Eminem Featuring Skylar Grey,,61,1,1
2020-02-01,62,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,67.0,62,9,1
2020-02-01,63,Complicated,Mac Miller,,63,1,1
2020-02-01,64,Hand Me Downs,Mac Miller,,64,1,0
2020-02-01,65,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,55.0,28,8,happy
2020-02-01,66,Homesick,Kane Brown,60.0,60,10,1
2020-02-01,67,Premonition (Intro),Eminem,,67,1,2
2020-02-01,68,I Can See,Mac Miller,,68,1,0
2020-02-01,69,VIBEZ,DaBaby,57.0,21,17,1
2020-02-01,70,Slide,H.E.R. Featuring YG,71.0,67,5,1
2020-02-01,71,In Too Deep,Eminem,,71,1,1
2020-02-01,72,Heart On Ice,Rod Wave,61.0,54,11,1
2020-02-01,73,I Hope,Gabby Barrett Featuring Charlie Puth,64.0,64,4,1
2020-02-01,74,Start Wit Me,Roddy Ricch & Gunna,62.0,56,10,happy
2020-02-01,75,Woods,Mac Miller,,75,1,0
2020-02-01,76,Nobody But You,Blake Shelton Duet With Gwen Stefani,,76,2,0
2020-02-01,77,No Idea,Don Toliver,63.0,43,8,2
2020-02-01,78,SUGAR,BrockHampton,66.0,66,3,1
2020-02-01,79,BEST ON EARTH,Russ & BIA,68.0,68,7,happy
2020-02-01,80,Everybody,Mac Miller,,80,1,2
2020-02-01,81,Rare,Selena Gomez,30.0,30,2,1
2020-02-01,82,U Played,MoneyBagg Yo Featuring Lil Baby,53.0,53,3,1
2020-02-01,83,Marsh,Eminem,,83,1,happy
2020-02-01,84,No Regrets,Eminem Featuring Don Toliver,,84,1,2
2020-02-01,85,Out West,JACKBOYS Featuring Young Thug,65.0,38,4,1
2020-02-01,86,More Hearts Than Mine,Ingrid Andress,76.0,76,4,0
2020-02-01,87,I Wish Grandpas Never Died,Riley Green,75.0,75,4,0
2020-02-01,88,Make Me Want To,Jimmie Allen,74.0,74,4,happy
2020-02-01,89,Lock It Up,Eminem Featuring Anderson .Paak,,89,1,happy
2020-02-01,90,What She Wants Tonight,Luke Bryan,73.0,73,5,2
2020-02-01,91,Surf,Mac Miller,,91,1,0
2020-02-01,92,Say So,Doja Cat Featuring Nicki Minaj,77.0,77,3,1
2020-02-01,93,Stepdad,Eminem,,93,1,1
2020-02-01,94,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,70.0,8,20,2
2020-02-01,95,We Back,Jason Aldean,72.0,72,8,2
2020-02-01,96,homecoming queen?,Kelsea Ballerini,93.0,82,7,sad
2020-02-01,97,I Hope You're Happy Now,Carly Pearce & Lee Brice,87.0,87,3,1
2020-02-01,98,Make No Sense,YoungBoy Never Broke Again,79.0,57,11,1
2020-02-01,99,Easy,DaniLeigh Featuring Chris Brown,81.0,79,12,sad
2020-02-01,100,That's On Me,Mac Miller,,100,1,0
2020-01-04,1,All I Want For Christmas Is You,Mariah Carey,1.0,1,37,0
2020-01-04,2,Rockin' Around The Christmas Tree,Brenda Lee,2.0,2,32,1
2020-01-04,3,Jingle Bell Rock,Bobby Helms,9.0,3,30,1
2020-01-04,4,A Holly Jolly Christmas,Burl Ives,6.0,4,15,1
2020-01-04,5,Circles,Post Malone,3.0,1,17,1
2020-01-04,6,Roxanne,Arizona Zervas,4.0,4,8,1
2020-01-04,7,It's The Most Wonderful Time Of The Year,Andy Williams,15.0,7,15,happy
2020-01-04,8,Someone You Loved,Lewis Capaldi,8.0,1,33,0
2020-01-04,9,Memories,Maroon 5,7.0,4,14,sad
2020-01-04,10,Good As Hell,Lizzo,10.0,3,18,1
2020-01-04,11,Last Christmas,Wham!,17.0,11,14,1
2020-01-04,12,Feliz Navidad,Jose Feliciano,23.0,12,9,1
2020-01-04,13,The Box,Roddy Ricch,18.0,13,3,1
2020-01-04,14,Dance Monkey,Tones And I,11.0,9,12,sad
2020-01-04,15,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,28.0,15,8,0
2020-01-04,16,The Christmas Song (Merry Christmas To You),Nat King Cole,30.0,11,21,0
2020-01-04,17,"10,000 Hours",Dan + Shay & Justin Bieber,13.0,4,12,1
2020-01-04,18,Lose You To Love Me,Selena Gomez,12.0,1,10,0
2020-01-04,19,Ballin',Mustard & Roddy Ricch,14.0,14,23,1
2020-01-04,20,BOP,DaBaby,16.0,11,13,1
2020-01-04,21,Sleigh Ride,The Ronettes,37.0,21,7,1
2020-01-04,22,Rudolph The Red-Nosed Reindeer,Gene Autry,36.0,16,8,0
2020-01-04,23,Bad Guy,Billie Eilish,25.0,1,39,0
2020-01-04,24,Happy Holiday / The Holiday Season,Andy Williams,40.0,24,4,sad
2020-01-04,25,No Guidance,Chris Brown Featuring Drake,20.0,5,29,1
2020-01-04,26,Senorita,Shawn Mendes & Camila Cabello,21.0,1,27,1
2020-01-04,27,Bandit,Juice WRLD & YoungBoy Never Broke Again,19.0,10,12,1
2020-01-04,28,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,50.0,28,4,0
2020-01-04,29,Christmas (Baby Please Come Home),Darlene Love,,29,3,happy
2020-01-04,30,Panini,Lil Nas X,29.0,5,27,1
2020-01-04,31,Underneath The Tree,Kelly Clarkson,,31,5,2
2020-01-04,32,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,47.0,28,6,0
2020-01-04,33,Hot,Young Thug Featuring Gunna,31.0,11,19,happy
2020-01-04,34,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,41.0,1,43,1
2020-01-04,35,Truth Hurts,Lizzo,32.0,1,34,happy
2020-01-04,36,Run Rudolph Run,Chuck Berry,,36,5,1
2020-01-04,37,(There's No Place Like) Home For The Holidays,Perry Como,,32,3,sad
2020-01-04,38,HIGHEST IN THE ROOM,Travis Scott,27.0,1,12,0
2020-01-04,39,Heartless,The Weeknd,26.0,1,5,1
2020-01-04,40,Blue Christmas,Elvis Presley,,40,2,0
2020-01-04,41,Everything I Wanted,Billie Eilish,34.0,8,7,0
2020-01-04,42,White Christmas,Bing Crosby,,12,16,sad
2020-01-04,43,Jingle Bells,Frank Sinatra,,43,2,0
2020-01-04,44,Like It's Christmas,Jonas Brothers,53.0,44,4,1
2020-01-04,45,Baby It's Cold Outside,Dean Martin,,45,1,0
2020-01-04,46,Trampoline,SHAED,33.0,13,30,1
2020-01-04,47,Woah,Lil Baby,35.0,16,7,1
2020-01-04,48,Futsal Shuffle 2020,Lil Uzi Vert,5.0,5,2,1
2020-01-04,49,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,,49,1,0
2020-01-04,50,Ran$om,Lil Tecca,39.0,4,30,happy
2020-01-04,51,Falling,Trevor Daniel,38.0,36,6,happy
2020-01-04,52,Don't Start Now,Dua Lipa,42.0,30,8,happy
2020-01-04,53,Adore You,Harry Styles,24.0,24,3,happy
2020-01-04,54,One Man Band,Old Dominion,44.0,20,18,0
2020-01-04,55,Hot Girl Bummer,blackbear,51.0,41,15,happy
2020-01-04,56,Suicidal,YNW Melly & Juice WRLD,58.0,56,5,0
2020-01-04,57,Lover,Taylor Swift,48.0,10,19,1
2020-01-04,58,On Chill,Wale Featuring Jeremih,46.0,22,20,1
2020-01-04,59,Even Though I'm Leaving,Luke Combs,49.0,11,17,happy
2020-01-04,60,No Idea,Don Toliver,43.0,43,4,2
2020-01-04,61,Graveyard,Halsey,52.0,34,15,happy
2020-01-04,62,My Oh My,Camila Cabello Featuring DaBaby,61.0,61,3,1
2020-01-04,63,Juicy,Doja Cat & Tyga,57.0,47,9,happy
2020-01-04,64,The Bones,Maren Morris,55.0,48,14,1
2020-01-04,65,Playing Games,Summer Walker,56.0,16,17,0
2020-01-04,66,Heat,Chris Brown Featuring Gunna,59.0,36,17,happy
2020-01-04,67,Into The Unknown,Idina Menzel & AURORA,65.0,46,5,0
2020-01-04,68,VIBEZ,DaBaby,60.0,21,13,1
2020-01-04,69,Happy Xmas (War Is Over),John Legend,,69,1,happy
2020-01-04,70,Heart On Ice,Rod Wave,70.0,54,7,1
2020-01-04,71,What If I Never Get Over You,Lady Antebellum,68.0,47,18,1
2020-01-04,72,Blinding Lights,The Weeknd,63.0,11,4,1
2020-01-04,73,Ridin' Roads,Dustin Lynch,66.0,66,8,2
2020-01-04,74,Camelot,NLE Choppa,71.0,37,15,happy
2020-01-04,75,Heartache Medication,Jon Pardi,72.0,67,13,happy
2020-01-04,76,Start Wit Me,Roddy Ricch & Gunna,69.0,58,6,happy
2020-01-04,77,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,76.0,8,16,2
2020-01-04,78,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",77.0,60,12,happy
2020-01-04,79,Hate Me,Ellie Goulding & Juice WRLD,75.0,56,20,1
2020-01-04,80,Kinfolks,Sam Hunt,81.0,62,11,happy
2020-01-04,81,Let Me Know (I Wonder Why Freestyle),Juice WRLD,78.0,78,2,1
2020-01-04,82,Remember You Young,Thomas Rhett,73.0,53,15,0
2020-01-04,83,Death,Trippie Redd Featuring DaBaby,74.0,59,6,0
2020-01-04,84,223's,YNW Melly & 9lokknine,91.0,34,16,1
2020-01-04,85,Slide,H.E.R. Featuring YG,,85,1,1
2020-01-04,86,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,89.0,86,5,1
2020-01-04,87,Watermelon Sugar,Harry Styles,54.0,54,5,happy
2020-01-04,88,Homesick,Kane Brown,96.0,88,6,1
2020-01-04,89,Slow Dancing In The Dark,Joji,88.0,69,12,sad
2020-01-04,90,Easy,DaniLeigh Featuring Chris Brown,97.0,88,8,sad
2020-01-04,91,Vete,Bad Bunny,85.0,33,5,1
2020-01-04,92,Baby Sitter,DaBaby Featuring Offset,93.0,59,20,1
2020-01-04,93,Nice To Meet Ya,Niall Horan,82.0,63,11,happy
2020-01-04,94,Yellow Hearts,Ant Saunders,95.0,81,7,1
2020-01-04,95,Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie,80.0,73,4,sad
2020-01-04,96,Candy,Doja Cat,94.0,86,5,1
2020-01-04,97,BEST ON EARTH,Russ & BIA,92.0,92,3,happy
2020-01-04,98,Tusa,Karol G & Nicki Minaj,,78,4,1
2020-01-04,99,Enemies,Post Malone Featuring DaBaby,98.0,16,16,2
2020-01-04,100,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,,53,3,1
2019-12-07,1,Circles,Post Malone,1.0,1,13,1
2019-12-07,2,Someone You Loved,Lewis Capaldi,2.0,1,29,0
2019-12-07,3,Good As Hell,Lizzo,3.0,3,14,1
2019-12-07,4,Memories,Maroon 5,4.0,4,10,sad
2019-12-07,5,Roxanne,Arizona Zervas,12.0,5,4,1
2019-12-07,6,Lose You To Love Me,Selena Gomez,5.0,1,6,0
2019-12-07,7,Senorita,Shawn Mendes & Camila Cabello,6.0,1,23,1
2019-12-07,8,"10,000 Hours",Dan + Shay & Justin Bieber,9.0,4,8,1
2019-12-07,9,Truth Hurts,Lizzo,10.0,1,30,happy
2019-12-07,10,No Guidance,Chris Brown Featuring Drake,7.0,5,25,1
2019-12-07,11,Dance Monkey,Tones And I,19.0,11,8,sad
2019-12-07,12,BOP,DaBaby,18.0,12,9,1
2019-12-07,13,Panini,Lil Nas X,11.0,5,23,1
2019-12-07,14,Bad Guy,Billie Eilish,17.0,1,35,0
2019-12-07,15,HIGHEST IN THE ROOM,Travis Scott,14.0,1,8,0
2019-12-07,16,Ballin',Mustard & Roddy Ricch,20.0,16,19,1
2019-12-07,17,Trampoline,SHAED,13.0,13,26,1
2019-12-07,18,All I Want For Christmas Is You,Mariah Carey,31.0,3,33,0
2019-12-07,19,Lover,Taylor Swift,15.0,10,15,1
2019-12-07,20,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,27.0,1,39,1
2019-12-07,21,Hot,Young Thug Featuring Gunna,21.0,11,15,happy
2019-12-07,22,One Man Band,Old Dominion,22.0,20,14,0
2019-12-07,23,Woah,Lil Baby,16.0,16,3,1
2019-12-07,24,Only Human,Jonas Brothers,24.0,18,24,1
2019-12-07,25,Ran$om,Lil Tecca,26.0,4,26,happy
2019-12-07,26,Everything I Wanted,Billie Eilish,8.0,8,3,0
2019-12-07,27,Beautiful People,Ed Sheeran Featuring Khalid,23.0,13,22,2
2019-12-07,28,Even Though I'm Leaving,Luke Combs,25.0,11,13,happy
2019-12-07,29,Rockin' Around The Christmas Tree,Brenda Lee,,9,28,1
2019-12-07,30,Bandit,Juice WRLD & YoungBoy Never Broke Again,28.0,10,8,1
2019-12-07,31,On Chill,Wale Featuring Jeremih,29.0,22,16,1
2019-12-07,32,Heartless,The Weeknd,,32,1,1
2019-12-07,33,Vete,Bad Bunny,,33,1,1
2019-12-07,34,Graveyard,Halsey,39.0,34,11,happy
2019-12-07,35,I Don't Care,Ed Sheeran & Justin Bieber,30.0,2,29,1
2019-12-07,36,Talk,Khalid,32.0,3,42,1
2019-12-07,37,Don't Start Now,Dua Lipa,42.0,30,4,happy
2019-12-07,38,Heat,Chris Brown Featuring Gunna,37.0,36,13,happy
2019-12-07,39,Baby,Lil Baby & DaBaby,34.0,21,19,1
2019-12-07,40,How Do You Sleep?,Sam Smith,35.0,24,19,1
2019-12-07,41,Goodbyes,Post Malone Featuring Young Thug,33.0,3,21,1
2019-12-07,42,Falling,Trevor Daniel,75.0,42,2,happy
2019-12-07,43,Playing Games,Summer Walker,36.0,16,13,0
2019-12-07,44,Suge,DaBaby,40.0,7,35,1
2019-12-07,45,Hot Girl Bummer,blackbear,41.0,41,11,happy
